"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LVA","HUR","WOMEN","PC_LF","M","2017-06",7.9,
"LVA","HUR","WOMEN","PC_LF","M","2017-07",8,
"LVA","HUR","WOMEN","PC_LF","M","2017-08",8,
"LVA","HUR","WOMEN","PC_LF","M","2017-09",7.8,
"LVA","HUR","WOMEN","PC_LF","M","2017-10",7.5,
"LVA","HUR","WOMEN","PC_LF","M","2017-11",7.2,
"LVA","HUR","WOMEN","PC_LF","M","2017-12",7,
"LVA","HUR","WOMEN","PC_LF","M","2018-01",7.1,
"LVA","HUR","WOMEN","PC_LF","M","2018-02",7,
"LVA","HUR","WOMEN","PC_LF","M","2018-03",6.9,
"LVA","HUR","WOMEN","PC_LF","M","2018-04",6.7,
"LVA","HUR","WOMEN","PC_LF","M","2018-05",6.4,
"LVA","HUR","WOMEN","PC_LF","M","2018-06",6.3,
"LVA","HUR","WOMEN","PC_LF","M","2018-07",6,
"LVA","HUR","WOMEN","PC_LF","M","2018-08",5.9,
"LVA","HUR","WOMEN","PC_LF","M","2018-09",6,
"LVA","HUR","WOMEN","PC_LF","M","2018-10",6.2,
"LVA","HUR","WOMEN","PC_LF","M","2018-11",6.2,
"LVA","HUR","WOMEN","PC_LF","M","2018-12",6.1,
"LVA","HUR","WOMEN","PC_LF","M","2019-01",5.9,
"LVA","HUR","WOMEN","PC_LF","M","2019-02",5.7,
"LVA","HUR","WOMEN","PC_LF","M","2019-03",5.4,
"LVA","HUR","WOMEN","PC_LF","M","2019-04",5.1,
"LVA","HUR","WOMEN","PC_LF","M","2019-05",4.9,
"LVA","HUR","WOMEN","PC_LF","M","2019-06",5.1,
"LVA","HUR","WOMEN","PC_LF","M","2019-07",5.4,
"LVA","HUR","WOMEN","PC_LF","M","2019-08",5.5,
"LVA","HUR","WOMEN","PC_LF","M","2019-09",5.5,
"LVA","HUR","WOMEN","PC_LF","M","2019-10",5.3,
"LVA","HUR","WOMEN","PC_LF","M","2019-11",5.4,
"LVA","HUR","WOMEN","PC_LF","M","2019-12",5.7,
"LVA","HUR","WOMEN","PC_LF","M","2020-01",6,
"LVA","HUR","WOMEN","PC_LF","M","2020-02",6.1,
"LVA","HUR","WOMEN","PC_LF","M","2020-03",6.4,
"LVA","HUR","WOMEN","PC_LF","M","2020-04",7.1,
"LVA","HUR","WOMEN","PC_LF","M","2020-05",7.4,
"LVA","HUR","WOMEN","PC_LF","M","2020-06",7.6,
"LVA","HUR","WOMEN","PC_LF","M","2020-07",7.7,
"LVA","HUR","WOMEN","PC_LF","M","2020-08",7.7,
"LVA","HUR","WOMEN","PC_LF","M","2020-09",7.5,
"LVA","HUR","WOMEN","PC_LF","M","2020-10",7.2,
"LVA","HUR","WOMEN","PC_LF","M","2020-11",7.1,
"LVA","HUR","WOMEN","PC_LF","M","2020-12",7,
"LVA","HUR","WOMEN","PC_LF","M","2021-01",7.1,
"LVA","HUR","WOMEN","PC_LF","M","2021-02",7.1,
"LVA","HUR","WOMEN","PC_LF","M","2021-03",7.1,
"LVA","HUR","WOMEN","PC_LF","M","2021-04",7.1,
"LVA","HUR","WOMEN","PC_LF","M","2021-05",6.9,
"LVA","HUR","WOMEN","PC_LF","M","2021-06",6.6,
"LVA","HUR","WOMEN","PC_LF","M","2021-07",6.1,
"LVA","HUR","WOMEN","PC_LF","M","2021-08",5.8,
"LVA","HUR","WOMEN","PC_LF","M","2021-09",5.8,
"LVA","HUR","WOMEN","PC_LF","M","2021-10",6.2,
"LVA","HUR","WOMEN","PC_LF","M","2021-11",6.6,
"LVA","HUR","WOMEN","PC_LF","M","2021-12",6.6,
"LVA","HUR","WOMEN","PC_LF","M","2022-01",6.2,
"LVA","HUR","WOMEN","PC_LF","M","2022-02",5.9,
"LVA","HUR","WOMEN","PC_LF","M","2022-03",5.5,
"LVA","HUR","WOMEN","PC_LF","M","2022-04",5,
"LVA","HUR","WOMEN","PC_LF","M","2022-05",4.9,
"LVA","HUR","WOMEN","PC_LF","M","2022-06",5.2,
"LVA","HUR","WOMEN","PC_LF","M","2022-07",6,
"LVA","HUR","WOMEN","PC_LF","M","2022-08",6.3,
"LVA","HUR","WOMEN","PC_LF","M","2022-09",6.5,
"LVA","HUR","WOMEN","PC_LF","M","2022-10",6.4,
"LVA","HUR","WOMEN","PC_LF","M","2022-11",6.3,
"LVA","HUR","WOMEN","PC_LF","M","2022-12",6.1,
"LTU","HUR","MEN","PC_LF","M","1998-04",15.3,
"LTU","HUR","MEN","PC_LF","M","1998-05",15.1,
"LTU","HUR","MEN","PC_LF","M","1998-06",14.8,
"LTU","HUR","MEN","PC_LF","M","1998-07",14.2,
"LTU","HUR","MEN","PC_LF","M","1998-08",13.9,
"LTU","HUR","MEN","PC_LF","M","1998-09",13.9,
"LTU","HUR","MEN","PC_LF","M","1998-10",14.1,
"LTU","HUR","MEN","PC_LF","M","1998-11",14.3,
"LTU","HUR","MEN","PC_LF","M","1998-12",14.5,
"LTU","HUR","MEN","PC_LF","M","1999-01",14.7,
"LTU","HUR","MEN","PC_LF","M","1999-02",14.9,
"LTU","HUR","MEN","PC_LF","M","1999-03",15,
"LTU","HUR","MEN","PC_LF","M","1999-04",14.9,
"LTU","HUR","MEN","PC_LF","M","1999-05",15.2,
"LTU","HUR","MEN","PC_LF","M","1999-06",15.6,
"LTU","HUR","MEN","PC_LF","M","1999-07",16.5,
"LTU","HUR","MEN","PC_LF","M","1999-08",17,
"LTU","HUR","MEN","PC_LF","M","1999-09",17.5,
"LTU","HUR","MEN","PC_LF","M","1999-10",17.7,
"LTU","HUR","MEN","PC_LF","M","1999-11",17.8,
"LTU","HUR","MEN","PC_LF","M","1999-12",17.8,
"LTU","HUR","MEN","PC_LF","M","2000-01",17.7,
"LTU","HUR","MEN","PC_LF","M","2000-02",17.7,
"LTU","HUR","MEN","PC_LF","M","2000-03",17.9,
"LTU","HUR","MEN","PC_LF","M","2000-04",18.4,
"LTU","HUR","MEN","PC_LF","M","2000-05",18.8,
"LTU","HUR","MEN","PC_LF","M","2000-06",19.1,
"LTU","HUR","MEN","PC_LF","M","2000-07",19.4,
"LTU","HUR","MEN","PC_LF","M","2000-08",19.5,
"LTU","HUR","MEN","PC_LF","M","2000-09",19.5,
"LTU","HUR","MEN","PC_LF","M","2000-10",19.1,
"LTU","HUR","MEN","PC_LF","M","2000-11",19.2,
"LTU","HUR","MEN","PC_LF","M","2000-12",19.5,
"LTU","HUR","MEN","PC_LF","M","2001-01",20.4,
"LTU","HUR","MEN","PC_LF","M","2001-02",20.5,
"LTU","HUR","MEN","PC_LF","M","2001-03",20.7,
"LTU","HUR","MEN","PC_LF","M","2001-04",21,
"LTU","HUR","MEN","PC_LF","M","2001-05",20.7,
"LTU","HUR","MEN","PC_LF","M","2001-06",20.1,
"LTU","HUR","MEN","PC_LF","M","2001-07",19,
"LTU","HUR","MEN","PC_LF","M","2001-08",18.6,
"LTU","HUR","MEN","PC_LF","M","2001-09",18.7,
"LTU","HUR","MEN","PC_LF","M","2001-10",20.1,
"LTU","HUR","MEN","PC_LF","M","2001-11",20.3,
"LTU","HUR","MEN","PC_LF","M","2001-12",20,
"LTU","HUR","MEN","PC_LF","M","2002-01",19.2,
"LTU","HUR","MEN","PC_LF","M","2002-02",18.1,
"LTU","HUR","MEN","PC_LF","M","2002-03",16.6,
"LTU","HUR","MEN","PC_LF","M","2002-04",14.7,
"LTU","HUR","MEN","PC_LF","M","2002-05",13.4,
"LTU","HUR","MEN","PC_LF","M","2002-06",12.9,
"LTU","HUR","MEN","PC_LF","M","2002-07",13.1,
"LTU","HUR","MEN","PC_LF","M","2002-08",13.3,
"LTU","HUR","MEN","PC_LF","M","2002-09",13.4,
"LTU","HUR","MEN","PC_LF","M","2002-10",13.6,
"LTU","HUR","MEN","PC_LF","M","2002-11",13.6,
"LTU","HUR","MEN","PC_LF","M","2002-12",13.5,
"LTU","HUR","MEN","PC_LF","M","2003-01",13.4,
"LTU","HUR","MEN","PC_LF","M","2003-02",13.2,
"LTU","HUR","MEN","PC_LF","M","2003-03",13.2,
"LTU","HUR","MEN","PC_LF","M","2003-04",13.1,
"LTU","HUR","MEN","PC_LF","M","2003-05",13,
"LTU","HUR","MEN","PC_LF","M","2003-06",12.8,
"LTU","HUR","MEN","PC_LF","M","2003-07",12.7,
"LTU","HUR","MEN","PC_LF","M","2003-08",12.6,
"LTU","HUR","MEN","PC_LF","M","2003-09",12.4,
"LTU","HUR","MEN","PC_LF","M","2003-10",12.2,
"LTU","HUR","MEN","PC_LF","M","2003-11",12,
"LTU","HUR","MEN","PC_LF","M","2003-12",11.7,
"LTU","HUR","MEN","PC_LF","M","2004-01",11.5,
"LTU","HUR","MEN","PC_LF","M","2004-02",11.2,
"LTU","HUR","MEN","PC_LF","M","2004-03",10.9,
"LTU","HUR","MEN","PC_LF","M","2004-04",10.6,
"LTU","HUR","MEN","PC_LF","M","2004-05",10.4,
"LTU","HUR","MEN","PC_LF","M","2004-06",10.4,
"LTU","HUR","MEN","PC_LF","M","2004-07",10.5,
"LTU","HUR","MEN","PC_LF","M","2004-08",10.5,
"LTU","HUR","MEN","PC_LF","M","2004-09",10.4,
"LTU","HUR","MEN","PC_LF","M","2004-10",10.1,
"LTU","HUR","MEN","PC_LF","M","2004-11",9.8,
"LTU","HUR","MEN","PC_LF","M","2004-12",9.6,
"LTU","HUR","MEN","PC_LF","M","2005-01",9.2,
"LTU","HUR","MEN","PC_LF","M","2005-02",9,
"LTU","HUR","MEN","PC_LF","M","2005-03",8.9,
"LTU","HUR","MEN","PC_LF","M","2005-04",9,
"LTU","HUR","MEN","PC_LF","M","2005-05",8.8,
"LTU","HUR","MEN","PC_LF","M","2005-06",8.4,
"LTU","HUR","MEN","PC_LF","M","2005-07",7.8,
"LTU","HUR","MEN","PC_LF","M","2005-08",7.4,
"LTU","HUR","MEN","PC_LF","M","2005-09",7.2,
"LTU","HUR","MEN","PC_LF","M","2005-10",7.3,
"LTU","HUR","MEN","PC_LF","M","2005-11",7.3,
"LTU","HUR","MEN","PC_LF","M","2005-12",7.2,
"LTU","HUR","MEN","PC_LF","M","2006-01",7,
"LTU","HUR","MEN","PC_LF","M","2006-02",6.8,
"LTU","HUR","MEN","PC_LF","M","2006-03",6.4,
"LTU","HUR","MEN","PC_LF","M","2006-04",6,
"LTU","HUR","MEN","PC_LF","M","2006-05",5.9,
"LTU","HUR","MEN","PC_LF","M","2006-06",5.9,
"LTU","HUR","MEN","PC_LF","M","2006-07",6.1,
"LTU","HUR","MEN","PC_LF","M","2006-08",6.1,
"LTU","HUR","MEN","PC_LF","M","2006-09",5.9,
"LTU","HUR","MEN","PC_LF","M","2006-10",5.4,
"LTU","HUR","MEN","PC_LF","M","2006-11",5,
"LTU","HUR","MEN","PC_LF","M","2006-12",4.7,
"LTU","HUR","MEN","PC_LF","M","2007-01",3.8,
"LTU","HUR","MEN","PC_LF","M","2007-02",3.9,
"LTU","HUR","MEN","PC_LF","M","2007-03",4,
"LTU","HUR","MEN","PC_LF","M","2007-04",4.3,
"LTU","HUR","MEN","PC_LF","M","2007-05",4.4,
"LTU","HUR","MEN","PC_LF","M","2007-06",4.4,
"LTU","HUR","MEN","PC_LF","M","2007-07",4.3,
"LTU","HUR","MEN","PC_LF","M","2007-08",4.2,
"LTU","HUR","MEN","PC_LF","M","2007-09",4.2,
"LTU","HUR","MEN","PC_LF","M","2007-10",4.2,
"LTU","HUR","MEN","PC_LF","M","2007-11",4.2,
"LTU","HUR","MEN","PC_LF","M","2007-12",4.2,
"LTU","HUR","MEN","PC_LF","M","2008-01",4.2,
"LTU","HUR","MEN","PC_LF","M","2008-02",4.2,
"LTU","HUR","MEN","PC_LF","M","2008-03",4.2,
"LTU","HUR","MEN","PC_LF","M","2008-04",4.3,
"LTU","HUR","MEN","PC_LF","M","2008-05",4.5,
"LTU","HUR","MEN","PC_LF","M","2008-06",4.9,
"LTU","HUR","MEN","PC_LF","M","2008-07",5.6,
"LTU","HUR","MEN","PC_LF","M","2008-08",6.3,
"LTU","HUR","MEN","PC_LF","M","2008-09",7.1,
"LTU","HUR","MEN","PC_LF","M","2008-10",7.9,
"LTU","HUR","MEN","PC_LF","M","2008-11",9,
"LTU","HUR","MEN","PC_LF","M","2008-12",10.1,
"LTU","HUR","MEN","PC_LF","M","2009-01",11.5,
"LTU","HUR","MEN","PC_LF","M","2009-02",12.8,
"LTU","HUR","MEN","PC_LF","M","2009-03",14.2,
"LTU","HUR","MEN","PC_LF","M","2009-04",15.4,
"LTU","HUR","MEN","PC_LF","M","2009-05",16.5,
"LTU","HUR","MEN","PC_LF","M","2009-06",17.5,
"LTU","HUR","MEN","PC_LF","M","2009-07",18.2,
"LTU","HUR","MEN","PC_LF","M","2009-08",18.9,
"LTU","HUR","MEN","PC_LF","M","2009-09",19.4,
"LTU","HUR","MEN","PC_LF","M","2009-10",19.9,
"LTU","HUR","MEN","PC_LF","M","2009-11",20.4,
"LTU","HUR","MEN","PC_LF","M","2009-12",20.8,
"LTU","HUR","MEN","PC_LF","M","2010-01",20.9,
"LTU","HUR","MEN","PC_LF","M","2010-02",21.6,
"LTU","HUR","MEN","PC_LF","M","2010-03",21.8,
"LTU","HUR","MEN","PC_LF","M","2010-04",22,
"LTU","HUR","MEN","PC_LF","M","2010-05",21.9,
"LTU","HUR","MEN","PC_LF","M","2010-06",21.8,
"LTU","HUR","MEN","PC_LF","M","2010-07",21.6,
"LTU","HUR","MEN","PC_LF","M","2010-08",21.2,
"LTU","HUR","MEN","PC_LF","M","2010-09",20.9,
"LTU","HUR","MEN","PC_LF","M","2010-10",20.7,
"LTU","HUR","MEN","PC_LF","M","2010-11",20.3,
"LTU","HUR","MEN","PC_LF","M","2010-12",20,
"LTU","HUR","MEN","PC_LF","M","2011-01",19.6,
"LTU","HUR","MEN","PC_LF","M","2011-02",19.3,
"LTU","HUR","MEN","PC_LF","M","2011-03",19,
"LTU","HUR","MEN","PC_LF","M","2011-04",18.8,
"LTU","HUR","MEN","PC_LF","M","2011-05",18.6,
"LTU","HUR","MEN","PC_LF","M","2011-06",18.5,
"LTU","HUR","MEN","PC_LF","M","2011-07",18.6,
"LTU","HUR","MEN","PC_LF","M","2011-08",18.2,
"LTU","HUR","MEN","PC_LF","M","2011-09",17.4,
"LTU","HUR","MEN","PC_LF","M","2011-10",16.2,
"LTU","HUR","MEN","PC_LF","M","2011-11",15.6,
"LTU","HUR","MEN","PC_LF","M","2011-12",15.5,
"LTU","HUR","MEN","PC_LF","M","2012-01",16,
"LTU","HUR","MEN","PC_LF","M","2012-02",16.3,
"LTU","HUR","MEN","PC_LF","M","2012-03",16.2,
"LTU","HUR","MEN","PC_LF","M","2012-04",15.6,
"LTU","HUR","MEN","PC_LF","M","2012-05",15.3,
"LTU","HUR","MEN","PC_LF","M","2012-06",15.2,
"LTU","HUR","MEN","PC_LF","M","2012-07",15.1,
"LTU","HUR","MEN","PC_LF","M","2012-08",15,
"LTU","HUR","MEN","PC_LF","M","2012-09",14.9,
"LTU","HUR","MEN","PC_LF","M","2012-10",14.6,
"LTU","HUR","MEN","PC_LF","M","2012-11",14.4,
"LTU","HUR","MEN","PC_LF","M","2012-12",14.1,
"LTU","HUR","MEN","PC_LF","M","2013-01",13.9,
"LTU","HUR","MEN","PC_LF","M","2013-02",13.6,
"LTU","HUR","MEN","PC_LF","M","2013-03",13.3,
"LTU","HUR","MEN","PC_LF","M","2013-04",13.2,
"LTU","HUR","MEN","PC_LF","M","2013-05",12.9,
"LTU","HUR","MEN","PC_LF","M","2013-06",12.9,
"LTU","HUR","MEN","PC_LF","M","2013-07",13,
"LTU","HUR","MEN","PC_LF","M","2013-08",13.1,
"LTU","HUR","MEN","PC_LF","M","2013-09",13,
"LTU","HUR","MEN","PC_LF","M","2013-10",13,
"LTU","HUR","MEN","PC_LF","M","2013-11",12.9,
"LTU","HUR","MEN","PC_LF","M","2013-12",12.7,
"LTU","HUR","MEN","PC_LF","M","2014-01",12.7,
"LTU","HUR","MEN","PC_LF","M","2014-02",12.6,
"LTU","HUR","MEN","PC_LF","M","2014-03",12.3,
"LTU","HUR","MEN","PC_LF","M","2014-04",12.6,
"LTU","HUR","MEN","PC_LF","M","2014-05",13.1,
"LTU","HUR","MEN","PC_LF","M","2014-06",12.8,
"LTU","HUR","MEN","PC_LF","M","2014-07",12,
"LTU","HUR","MEN","PC_LF","M","2014-08",11.8,
"LTU","HUR","MEN","PC_LF","M","2014-09",11.3,
"LTU","HUR","MEN","PC_LF","M","2014-10",11.7,
"LTU","HUR","MEN","PC_LF","M","2014-11",12,
"LTU","HUR","MEN","PC_LF","M","2014-12",11.7,
"LTU","HUR","MEN","PC_LF","M","2015-01",10.6,
"LTU","HUR","MEN","PC_LF","M","2015-02",10.2,
"LTU","HUR","MEN","PC_LF","M","2015-03",9.9,
"LTU","HUR","MEN","PC_LF","M","2015-04",10.6,
"LTU","HUR","MEN","PC_LF","M","2015-05",10.4,
"LTU","HUR","MEN","PC_LF","M","2015-06",10.5,
"LTU","HUR","MEN","PC_LF","M","2015-07",10.2,
"LTU","HUR","MEN","PC_LF","M","2015-08",10.2,
"LTU","HUR","MEN","PC_LF","M","2015-09",10,
"LTU","HUR","MEN","PC_LF","M","2015-10",10,
"LTU","HUR","MEN","PC_LF","M","2015-11",9.6,
"LTU","HUR","MEN","PC_LF","M","2015-12",9.3,
"LTU","HUR","MEN","PC_LF","M","2016-01",9.2,
"LTU","HUR","MEN","PC_LF","M","2016-02",9.2,
"LTU","HUR","MEN","PC_LF","M","2016-03",9.3,
"LTU","HUR","MEN","PC_LF","M","2016-04",8.9,
"LTU","HUR","MEN","PC_LF","M","2016-05",9.5,
"LTU","HUR","MEN","PC_LF","M","2016-06",9.2,
"LTU","HUR","MEN","PC_LF","M","2016-07",9.4,
"LTU","HUR","MEN","PC_LF","M","2016-08",9.2,
"LTU","HUR","MEN","PC_LF","M","2016-09",9,
"LTU","HUR","MEN","PC_LF","M","2016-10",8.9,
"LTU","HUR","MEN","PC_LF","M","2016-11",9,
"LTU","HUR","MEN","PC_LF","M","2016-12",9,
"LTU","HUR","MEN","PC_LF","M","2017-01",9.5,
"LTU","HUR","MEN","PC_LF","M","2017-02",9.5,
"LTU","HUR","MEN","PC_LF","M","2017-03",9.2,
"LTU","HUR","MEN","PC_LF","M","2017-04",9.3,
"LTU","HUR","MEN","PC_LF","M","2017-05",8.8,
"LTU","HUR","MEN","PC_LF","M","2017-06",8.5,
"LTU","HUR","MEN","PC_LF","M","2017-07",8.1,
"LTU","HUR","MEN","PC_LF","M","2017-08",7.9,
"LTU","HUR","MEN","PC_LF","M","2017-09",7.7,
"LTU","HUR","MEN","PC_LF","M","2017-10",8,
"LTU","HUR","MEN","PC_LF","M","2017-11",8.1,
"LTU","HUR","MEN","PC_LF","M","2017-12",8.1,
"LTU","HUR","MEN","PC_LF","M","2018-01",8,
"LTU","HUR","MEN","PC_LF","M","2018-02",7.9,
"LTU","HUR","MEN","PC_LF","M","2018-03",7.8,
"LTU","HUR","MEN","PC_LF","M","2018-04",6.9,
"LTU","HUR","MEN","PC_LF","M","2018-05",6.5,
"LTU","HUR","MEN","PC_LF","M","2018-06",6.6,
"LTU","HUR","MEN","PC_LF","M","2018-07",6.6,
"LTU","HUR","MEN","PC_LF","M","2018-08",6.6,
"LTU","HUR","MEN","PC_LF","M","2018-09",6.8,
"LTU","HUR","MEN","PC_LF","M","2018-10",6.7,
"LTU","HUR","MEN","PC_LF","M","2018-11",6.4,
"LTU","HUR","MEN","PC_LF","M","2018-12",6.4,
"LTU","HUR","MEN","PC_LF","M","2019-01",6.6,
"LTU","HUR","MEN","PC_LF","M","2019-02",6.6,
"LTU","HUR","MEN","PC_LF","M","2019-03",6.6,
"LTU","HUR","MEN","PC_LF","M","2019-04",6.6,
"LTU","HUR","MEN","PC_LF","M","2019-05",6.7,
"LTU","HUR","MEN","PC_LF","M","2019-06",6.8,
"LTU","HUR","MEN","PC_LF","M","2019-07",7.1,
"LTU","HUR","MEN","PC_LF","M","2019-08",7.4,
"LTU","HUR","MEN","PC_LF","M","2019-09",7.3,
"LTU","HUR","MEN","PC_LF","M","2019-10",7.4,
"LTU","HUR","MEN","PC_LF","M","2019-11",7.7,
"LTU","HUR","MEN","PC_LF","M","2019-12",7.8,
"LTU","HUR","MEN","PC_LF","M","2020-01",8,
"LTU","HUR","MEN","PC_LF","M","2020-02",8.3,
"LTU","HUR","MEN","PC_LF","M","2020-03",8.7,
"LTU","HUR","MEN","PC_LF","M","2020-04",9.4,
"LTU","HUR","MEN","PC_LF","M","2020-05",9.6,
"LTU","HUR","MEN","PC_LF","M","2020-06",9.8,
"LTU","HUR","MEN","PC_LF","M","2020-07",9.6,
"LTU","HUR","MEN","PC_LF","M","2020-08",9.7,
"LTU","HUR","MEN","PC_LF","M","2020-09",10.1,
"LTU","HUR","MEN","PC_LF","M","2020-10",9.8,
"LTU","HUR","MEN","PC_LF","M","2020-11",9.6,
"LTU","HUR","MEN","PC_LF","M","2020-12",9.2,
"LTU","HUR","MEN","PC_LF","M","2021-01",8.2,
"LTU","HUR","MEN","PC_LF","M","2021-02",7.7,
"LTU","HUR","MEN","PC_LF","M","2021-03",7.5,
"LTU","HUR","MEN","PC_LF","M","2021-04",7.7,
"LTU","HUR","MEN","PC_LF","M","2021-05",7.9,
"LTU","HUR","MEN","PC_LF","M","2021-06",7.8,
"LTU","HUR","MEN","PC_LF","M","2021-07",7.5,
"LTU","HUR","MEN","PC_LF","M","2021-08",7.3,
"LTU","HUR","MEN","PC_LF","M","2021-09",7.3,
"LTU","HUR","MEN","PC_LF","M","2021-10",7.7,
"LTU","HUR","MEN","PC_LF","M","2021-11",7.7,
"LTU","HUR","MEN","PC_LF","M","2021-12",7.4,
"LTU","HUR","MEN","PC_LF","M","2022-01",7.2,
"LTU","HUR","MEN","PC_LF","M","2022-02",6.4,
"LTU","HUR","MEN","PC_LF","M","2022-03",6,
"LTU","HUR","MEN","PC_LF","M","2022-04",5.9,
"LTU","HUR","MEN","PC_LF","M","2022-05",5.9,
"LTU","HUR","MEN","PC_LF","M","2022-06",6,
"LTU","HUR","MEN","PC_LF","M","2022-07",6.3,
"LTU","HUR","MEN","PC_LF","M","2022-08",6.3,
"LTU","HUR","MEN","PC_LF","M","2022-09",6.3,
"LTU","HUR","MEN","PC_LF","M","2022-10",6.3,
"LTU","HUR","MEN","PC_LF","M","2022-11",6.4,
"LTU","HUR","MEN","PC_LF","M","2022-12",6.4,
"LTU","HUR","WOMEN","PC_LF","M","1998-04",12.2,
"LTU","HUR","WOMEN","PC_LF","M","1998-05",12,
"LTU","HUR","WOMEN","PC_LF","M","1998-06",11.6,
"LTU","HUR","WOMEN","PC_LF","M","1998-07",10.9,
"LTU","HUR","WOMEN","PC_LF","M","1998-08",10.7,
"LTU","HUR","WOMEN","PC_LF","M","1998-09",10.8,
"LTU","HUR","WOMEN","PC_LF","M","1998-10",11.4,
"LTU","HUR","WOMEN","PC_LF","M","1998-11",11.7,
"LTU","HUR","WOMEN","PC_LF","M","1998-12",11.9,
"LTU","HUR","WOMEN","PC_LF","M","1999-01",12,
"LTU","HUR","WOMEN","PC_LF","M","1999-02",12.1,
"LTU","HUR","WOMEN","PC_LF","M","1999-03",12.3,
"LTU","HUR","WOMEN","PC_LF","M","1999-04",12.3,
"LTU","HUR","WOMEN","PC_LF","M","1999-05",12.4,
"LTU","HUR","WOMEN","PC_LF","M","1999-06",12.7,
"LTU","HUR","WOMEN","PC_LF","M","1999-07",13.2,
"LTU","HUR","WOMEN","PC_LF","M","1999-08",13.5,
"LTU","HUR","WOMEN","PC_LF","M","1999-09",13.7,
"LTU","HUR","WOMEN","PC_LF","M","1999-10",13.9,
"LTU","HUR","WOMEN","PC_LF","M","1999-11",14,
"LTU","HUR","WOMEN","PC_LF","M","1999-12",13.9,
"LTU","HUR","WOMEN","PC_LF","M","2000-01",13.4,
"LTU","HUR","WOMEN","PC_LF","M","2000-02",13.4,
"LTU","HUR","WOMEN","PC_LF","M","2000-03",13.5,
"LTU","HUR","WOMEN","PC_LF","M","2000-04",13.9,
"LTU","HUR","WOMEN","PC_LF","M","2000-05",14.2,
"LTU","HUR","WOMEN","PC_LF","M","2000-06",14.4,
"LTU","HUR","WOMEN","PC_LF","M","2000-07",14.5,
"LTU","HUR","WOMEN","PC_LF","M","2000-08",14.5,
"LTU","HUR","WOMEN","PC_LF","M","2000-09",14.3,
"LTU","HUR","WOMEN","PC_LF","M","2000-10",13.8,
"LTU","HUR","WOMEN","PC_LF","M","2000-11",13.8,
"LTU","HUR","WOMEN","PC_LF","M","2000-12",14,
"LTU","HUR","WOMEN","PC_LF","M","2001-01",14.8,
"LTU","HUR","WOMEN","PC_LF","M","2001-02",15,
"LTU","HUR","WOMEN","PC_LF","M","2001-03",14.8,
"LTU","HUR","WOMEN","PC_LF","M","2001-04",14.5,
"LTU","HUR","WOMEN","PC_LF","M","2001-05",14.4,
"LTU","HUR","WOMEN","PC_LF","M","2001-06",14.5,
"LTU","HUR","WOMEN","PC_LF","M","2001-07",14.7,
"LTU","HUR","WOMEN","PC_LF","M","2001-08",14.8,
"LTU","HUR","WOMEN","PC_LF","M","2001-09",14.8,
"LTU","HUR","WOMEN","PC_LF","M","2001-10",15,
"LTU","HUR","WOMEN","PC_LF","M","2001-11",14.7,
"LTU","HUR","WOMEN","PC_LF","M","2001-12",14.5,
"LTU","HUR","WOMEN","PC_LF","M","2002-01",14,
"LTU","HUR","WOMEN","PC_LF","M","2002-02",13.7,
"LTU","HUR","WOMEN","PC_LF","M","2002-03",13.5,
"LTU","HUR","WOMEN","PC_LF","M","2002-04",13.5,
"LTU","HUR","WOMEN","PC_LF","M","2002-05",13.3,
"LTU","HUR","WOMEN","PC_LF","M","2002-06",13,
"LTU","HUR","WOMEN","PC_LF","M","2002-07",12.7,
"LTU","HUR","WOMEN","PC_LF","M","2002-08",12.5,
"LTU","HUR","WOMEN","PC_LF","M","2002-09",12.4,
"LTU","HUR","WOMEN","PC_LF","M","2002-10",12.3,
"LTU","HUR","WOMEN","PC_LF","M","2002-11",12.1,
"LTU","HUR","WOMEN","PC_LF","M","2002-12",11.8,
"LTU","HUR","WOMEN","PC_LF","M","2003-01",11.4,
"LTU","HUR","WOMEN","PC_LF","M","2003-02",11.5,
"LTU","HUR","WOMEN","PC_LF","M","2003-03",12.1,
"LTU","HUR","WOMEN","PC_LF","M","2003-04",12.8,
"LTU","HUR","WOMEN","PC_LF","M","2003-05",13.1,
"LTU","HUR","WOMEN","PC_LF","M","2003-06",13.1,
"LTU","HUR","WOMEN","PC_LF","M","2003-07",12.6,
"LTU","HUR","WOMEN","PC_LF","M","2003-08",12.2,
"LTU","HUR","WOMEN","PC_LF","M","2003-09",11.9,
"LTU","HUR","WOMEN","PC_LF","M","2003-10",11.8,
"LTU","HUR","WOMEN","PC_LF","M","2003-11",11.7,
"LTU","HUR","WOMEN","PC_LF","M","2003-12",11.7,
"LTU","HUR","WOMEN","PC_LF","M","2004-01",11.7,
"LTU","HUR","WOMEN","PC_LF","M","2004-02",11.7,
"LTU","HUR","WOMEN","PC_LF","M","2004-03",11.6,
"LTU","HUR","WOMEN","PC_LF","M","2004-04",11.5,
"LTU","HUR","WOMEN","PC_LF","M","2004-05",11.4,
"LTU","HUR","WOMEN","PC_LF","M","2004-06",11.3,
"LTU","HUR","WOMEN","PC_LF","M","2004-07",11.1,
"LTU","HUR","WOMEN","PC_LF","M","2004-08",11,
"LTU","HUR","WOMEN","PC_LF","M","2004-09",11.1,
"LTU","HUR","WOMEN","PC_LF","M","2004-10",11.3,
